State,Year,Crime Count_aggravated_assault,Crime Count_burglary,Crime Count_homicide,Crime Count_larceny,Crime Count_motor_vehicle_theft,Crime Count_robbery,Crime Rate_aggravated_assault,Crime Rate_burglary,Crime Rate_homicide,Crime Rate_larceny,Crime Rate_motor_vehicle_theft,Crime Rate_robbery,State Abbr,Population,Violent Crime,Property Crime,Rape Legacy,Rape Revised,Location,Age,Average household size,Black/white,GDP per capita,Gini coefficient,Hispanic/white,Labor force participation,Log of GDP per capita,"Number of corruption convictions per 1,000,000 people",People with less than 9 years of education/people with college degree or above,Poverty rate,Unemployment rate
Wisconsin,2005,7471,24448,206,110531,12577,4555,135.15703978,442.286080652,3.726723356,1999.604171325,227.529124524,82.40400431,WI,5527644,13367,147556,1135,,midwest,37.9,2.42,0.0658151,48767.52993,0.41999999,0.0524155,70.5,10.79482,3.60609,0.1529626,7.0,4.7
Wisconsin,2006,8937,27038,165,115682,14028,5564,160.838483752,486.600752343,2.969491979,2081.919825156,252.460809005,100.134868927,WI,5556506,15899,156748,1233,,midwest,37.6,2.42,0.0683397,47956.51779,0.42399999,0.0538939,70.7,10.77805,2.86859,0.1615147,7.3,4.7
Wisconsin,2007,9438,27890,185,117957,13458,5480,168.486371848,497.889903671,3.302604237,2105.758313637,240.25106933,97.828493084,WI,5601640,16330,159305,1227,,midwest,38.0,2.43,0.0692813,47831.51448,0.428,0.0565313,70.9,10.77544,2.13874,0.144936,7.1,4.9
Wisconsin,2008,9070,27459,146,116456,11541,5163,161.159438213,487.902647617,2.594187208,2069.237435116,205.065168293,91.738277783,WI,5627967,15507,155456,1128,,midwest,38.2,2.43,0.0680617,47021.01931,0.426,0.0598469,70.4,10.75835,1.0661,0.1439579,6.7,4.9
Wisconsin,2009,8482,26813,146,111947,8932,4904,149.997152848,474.165722627,2.581889214,1979.690081337,157.955030564,86.723182925,WI,5654774,14650,147692,1118,,midwest,38.4,2.42,0.0710359,45473.72656,0.43200001,0.0625641,70.2,10.72489,1.59158,0.1361697,8.2,8.6
Wisconsin,2010,8305,26636,155,107993,8152,4516,145.915277075,467.983060826,2.723283317,1897.390549926,143.227132897,79.344177155,WI,5691659,14167,142781,1191,,midwest,38.5,2.43,0.0739401,46536.39623,0.43000001,0.0710134,69.5,10.74799,1.23,0.1310647,9.1,8.7
Wisconsin,2011,8340,27167,138,104472,8273,4600,146.063560767,475.792416709,2.416879063,1829.682532427,144.890148468,80.562635435,WI,5709843,14268,139912,1190,,midwest,38.7,2.44,0.0752053,47336.17115,0.43700001,0.0728317,69.1,10.76503,1.75077,0.1281813,8.8,7.8
Wisconsin,2012,10165,27931,169,104619,8230,4692,177.568418431,487.915739811,2.952195053,1827.548486747,143.766658503,81.962717096,WI,5724554,16254,140780,1228,,midwest,38.8,2.44,0.0758238,47908.58524,0.44010001,0.074786,68.6,10.77705,2.44482,0.1226322,8.9,7.0
Wisconsin,2013,9285,24358,163,93946,7390,4834,161.676405849,424.137199103,2.838261083,1635.848317059,128.679444181,84.172724381,WI,5742953,16118,125694,1308,1836.0,midwest,39.0,2.44,0.0755716,48093.86975,0.44459999,0.0765234,68.4,10.78091,2.26374,0.1110288,9.2,6.7
Wisconsin,2014,9826,21375,159,89255,9905,5101,170.607101534,371.130347576,2.760688901,1549.718791714,171.978764573,88.567761543,WI,5759432,16763,120535,1216,1677.0,midwest,39.2,2.43,0.076912,48845.62043,0.43970001,0.0784053,68.1,10.79642,1.56316,0.1038071,9.0,5.4
Wisconsin,2015,10270,19602,240,83572,10997,5234,178.054682379,339.846921518,4.160966287,1448.917810687,190.658942757,90.743739783,WI,5767891,17549,114171,1324,1805.0,midwest,39.4,2.42,0.076729,49428.8727,0.44100001,0.0807231,68.0,10.80829,1.21289,0.1045244,7.9,4.6
Wyoming,2005,958,2426,14,12905,739,78,188.286903643,476.810050354,2.751583143,2536.370032901,145.244281621,15.33024894,WY,508798,1172,16070,122,,west,39.1,2.42,0.0071581,66880.31783,0.38899997,0.0760063,70.9,11.11066,15.5595,0.0990071,6.3,3.6
Wyoming,2006,1071,2322,13,12255,804,72,207.959549829,450.870284503,2.524252239,2379.593168208,156.115292308,13.980473938,WY,515004,1307,15381,151,,west,37.5,2.42,0.0072123,72866.91689,0.41299999,0.0788349,71.0,11.19639,0.0,0.130321,6.3,3.2
Wyoming,2007,1067,2365,21,11875,813,84,204.081632653,452.345886808,4.016601955,2271.292772029,155.499875677,16.066407819,WY,522830,1344,15053,172,,west,36.9,2.47,0.0067248,77147.15647,0.43700001,0.0805734,71.0,11.25347,1.86959,0.1068864,5.2,2.8
Wyoming,2008,1046,2198,12,11584,733,87,196.369971539,412.639768111,2.252810381,2174.712954411,137.609167436,16.332875262,WY,532668,1330,14515,185,,west,36.6,2.48,0.0122615,80035.85494,0.44100001,0.0891756,71.4,11.29023,1.87734,0.0981383,5.7,3.1
Wyoming,2009,935,2176,11,11310,757,78,171.789736712,399.801569074,2.021055726,2078.012751024,139.085380418,14.331122421,WY,544270,1196,14243,172,,west,36.7,2.48,0.0109945,76038.11449,0.41499999,0.0938523,71.8,11.23899,3.67465,0.1052103,6.3,6.3
Wyoming,2010,870,2151,8,11126,592,77,154.103947541,381.008725472,1.417047793,1970.759218782,104.861536717,13.639085012,WY,564554,1117,13869,162,,west,36.7,2.47,0.0095253,70512.12783,0.42300001,0.104698,70.4,11.16354,1.77161,0.1081432,7.2,6.4
Wyoming,2011,1010,1864,18,10493,521,71,178.018739557,328.54151538,3.1726112,1849.456073435,91.829468623,12.514188622,WY,567356,1245,12878,146,,west,36.8,2.49,0.0104491,69338.80603,0.40810001,0.1064826,70.2,11.14676,8.80037,0.0745843,7.9,5.8
Wyoming,2012,932,2125,14,10513,584,61,161.629895287,368.523098161,2.427916882,1823.192155747,101.278818506,10.5787807,WY,576626,1161,13222,154,,west,36.9,2.52,0.0117292,66673.97661,0.41659999,0.1113781,69.3,11.10757,5.20461,0.0924182,8.5,5.3
Wyoming,2013,917,1956,17,10275,578,74,157.229738882,335.377720014,2.914837035,1761.761796088,99.104459186,12.688114152,WY,583223,1212,12809,144,204.0,west,36.6,2.54,0.0150612,66083.21102,0.4183,0.1048026,68.4,11.09867,5.14882,0.0553023,8.4,4.7
Wyoming,2014,899,1689,16,9185,603,53,153.85826556,289.061858211,2.738300611,1571.955694296,103.199704264,9.070620773,WY,584304,1142,11477,127,174.0,west,36.6,2.45,0.0128745,66011.21957,0.42699999,0.1162476,68.1,11.09758,0.0,0.0809906,7.4,4.1
Wyoming,2015,1054,1762,16,8797,592,59,179.693293894,300.398087136,2.727791938,1499.77410473,100.928301694,10.05873277,WY,586555,1300,11151,124,171.0,west,36.5,2.5,0.0095949,67507.90627,0.43740001,0.1174139,67.5,11.12,0.0,0.0761805,6.7,4.3
